Date,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Continent
2022-05-10,136.0,Barbados,74967,513.0,430.0,,70254.0,635.0,4283.0,,260278.0,1493.0,664507.0,2307100.0,288027.0,4.0,670.0,0.0,1781.0,,14870.0,North America
2022-05-10,137.0,French Polynesia,72786,,648.0,,,,,7.0,256362.0,2282.0,,,283919.0,4.0,438.0,,,,136088.0,Oceanic
2022-05-10,138.0,Eswatini,71480,139.0,1402.0,,69373.0,14.0,705.0,11.0,60451.0,1186.0,1020084.0,862696.0,1182437.0,17.0,843.0,1.0,118.0,,596.0,Africa
2022-05-10,139.0,Fiji,64725,,862.0,,62853.0,,1010.0,,71245.0,949.0,508406.0,559617.0,908490.0,14.0,1054.0,2.0,,,1112.0,Oceanic
2022-05-10,140.0,Madagascar,64236,,1393.0,,59370.0,,3473.0,14.0,2214.0,48.0,430995.0,14857.0,29010437.0,452.0,20826.0,67.0,,,120.0,Africa
2022-05-10,141.0,Guyana,63684,56.0,1228.0,,62251.0,7.0,205.0,,80248.0,1547.0,606817.0,764648.0,793590.0,12.0,646.0,1.0,71.0,,258.0,South America
2022-05-10,142.0,Sudan,62161,,4936.0,,,,,,1359.0,108.0,562941.0,12306.0,45746964.0,736.0,9268.0,81.0,,,369.0,Africa
2022-05-10,143.0,New Caledonia,60749,,312.0,,60231.0,,206.0,9.0,209056.0,1074.0,98964.0,340566.0,290587.0,5.0,931.0,3.0,,,709.0,Oceanic
2022-05-10,144.0,Bhutan,59540,10.0,21.0,,59333.0,86.0,186.0,2.0,75620.0,27.0,2303348.0,2925399.0,787362.0,13.0,37493.0,0.0,13.0,,236.0,Asia
2022-05-10,145.0,Mauritania,58787,9.0,982.0,,57706.0,1.0,99.0,,12056.0,201.0,812234.0,166572.0,4876175.0,83.0,4966.0,6.0,2.0,,20.0,Africa
2022-05-10,146.0,Belize,57787,58.0,676.0,,56744.0,12.0,367.0,6.0,140598.0,1645.0,547512.0,1332114.0,411010.0,7.0,608.0,1.0,141.0,,893.0,North America
2022-05-10,147.0,Cabo Verde,56093,13.0,401.0,,55595.0,8.0,97.0,23.0,98897.0,707.0,400982.0,706970.0,567184.0,10.0,1414.0,1.0,23.0,,171.0,Africa
2022-05-10,148.0,Syria,55865,2.0,3150.0,,52376.0,16.0,339.0,,3055.0,172.0,146269.0,7998.0,18288648.0,327.0,5806.0,125.0,0.1,,19.0,Asia
2022-05-10,149.0,Gabon,47608,,304.0,,47297.0,,7.0,,20493.0,131.0,1594523.0,686383.0,2323079.0,49.0,7642.0,1.0,,,3.0,Africa
2022-05-10,150.0,Papua New Guinea,43843,4.0,651.0,,43172.0,3.0,20.0,7.0,4734.0,70.0,249149.0,26902.0,9261214.0,211.0,14226.0,37.0,0.4,,2.0,Oceanic
2022-05-10,151.0,Seychelles,43235,394.0,167.0,1.0,42553.0,330.0,515.0,,434627.0,1679.0,,,99476.0,2.0,596.0,,3961.0,10.0,5177.0,Africa
2022-05-10,152.0,Curaçao,42567,,275.0,,41905.0,,387.0,3.0,257456.0,1663.0,496693.0,3004125.0,165337.0,4.0,601.0,0.0,,,2341.0,North America
2022-05-10,153.0,Andorra,41717,,153.0,,41021.0,,543.0,14.0,538326.0,1974.0,249838.0,3223966.0,77494.0,2.0,506.0,0.0,,,7007.0,Europe
2022-05-10,154.0,Burundi,41216,100.0,38.0,,,,,,3285.0,3.0,345742.0,27556.0,12547083.0,304.0,330186.0,36.0,8.0,,3220.0,Africa
2022-05-10,155.0,Mauritius,37812,3.0,996.0,,36152.0,16.0,664.0,,29641.0,781.0,358675.0,281164.0,1275681.0,34.0,1281.0,4.0,2.0,,521.0,Africa
2022-05-10,156.0,Mayotte,37363,,187.0,,2964.0,,34212.0,,131091.0,656.0,176919.0,620734.0,285016.0,8.0,1524.0,2.0,,,120035.0,Africa
2022-05-10,157.0,Togo,37012,3.0,273.0,,36716.0,,23.0,,4285.0,32.0,734159.0,84988.0,8638371.0,233.0,31642.0,12.0,0.3,,3.0,Africa
2022-05-10,158.0,Guinea,36459,,440.0,,35976.0,,43.0,8.0,2643.0,32.0,660107.0,47858.0,13793000.0,378.0,31348.0,21.0,,,3.0,Africa
2022-05-10,159.0,Tanzania,35354,,840.0,,,,,7.0,562.0,13.0,,,62887454.0,1779.0,74866.0,,,,546.0,Africa
2022-05-10,160.0,Aruba,35189,,212.0,,34774.0,,203.0,,327014.0,1970.0,177885.0,1653099.0,107607.0,3.0,508.0,1.0,,,1886.0,North America
2022-05-10,161.0,Faeroe Islands,34658,,28.0,,7693.0,,26937.0,5.0,704331.0,569.0,778000.0,15810759.0,49207.0,1.0,1757.0,0.0,,,547422.0,Unknown
2022-05-10,162.0,Bahamas,33803,24.0,798.0,,32451.0,25.0,554.0,,84463.0,1994.0,229817.0,574240.0,400211.0,12.0,502.0,2.0,60.0,,1384.0,North America
2022-05-10,163.0,Lesotho,32910,,697.0,,24155.0,,8058.0,,15140.0,321.0,431221.0,198378.0,2173739.0,66.0,3119.0,5.0,,,3707.0,Africa
2022-05-10,164.0,Mali,30960,10.0,733.0,,30048.0,10.0,179.0,,1451.0,34.0,672778.0,31539.0,21331812.0,689.0,29102.0,32.0,0.5,,8.0,Africa
2022-05-10,165.0,Haiti,30707,,835.0,,29603.0,,269.0,,2633.0,72.0,132422.0,11357.0,11660262.0,380.0,13964.0,88.0,,,23.0,North America
2022-05-10,166.0,Isle of Man,28416,,87.0,,26794.0,,1535.0,,330930.0,1013.0,150753.0,1755657.0,85867.0,3.0,987.0,1.0,,,17876.0,Europe
2022-05-10,167.0,Benin,26952,,163.0,,25506.0,,1283.0,5.0,2120.0,13.0,604310.0,47540.0,12711729.0,472.0,77986.0,21.0,,,101.0,Africa
2022-05-10,168.0,Somalia,26518,19.0,1350.0,,13182.0,,11986.0,,1586.0,81.0,400466.0,23958.0,16714995.0,630.0,12381.0,42.0,1.0,,717.0,Africa
2022-05-10,169.0,Congo,24079,,385.0,,20178.0,,3516.0,,4173.0,67.0,347815.0,60282.0,5769833.0,240.0,14987.0,17.0,,,609.0,Africa
2022-05-10,170.0,Saint Lucia,23978,180.0,368.0,,23144.0,58.0,466.0,1.0,129483.0,1987.0,143281.0,773727.0,185183.0,8.0,503.0,1.0,972.0,,2516.0,North America
2022-05-10,171.0,Cayman Islands,23578,750.0,28.0,1.0,8553.0,,14997.0,1.0,351109.0,417.0,222773.0,3317395.0,67153.0,3.0,2398.0,0.0,11169.0,15.0,223326.0,North America
2022-05-10,172.0,Timor-Leste,22886,,130.0,,22730.0,,26.0,,16766.0,95.0,264143.0,193512.0,1364997.0,60.0,10500.0,5.0,,,19.0,Unknown
2022-05-10,173.0,Burkina Faso,20853,,382.0,,20439.0,,32.0,,949.0,17.0,248995.0,11336.0,21965580.0,1053.0,57502.0,88.0,,,1.0,Africa
2022-05-10,174.0,Nicaragua,18491,,225.0,,4225.0,,14041.0,,2731.0,33.0,,,6770692.0,366.0,30092.0,,,,2074.0,North America
2022-05-10,175.0,Solomon Islands,18174,,146.0,,16357.0,,1671.0,2.0,25308.0,203.0,5117.0,7126.0,718105.0,40.0,4919.0,140.0,,,2327.0,Oceanic
2022-05-10,176.0,Gibraltar,17996,,102.0,,16579.0,,1315.0,,534450.0,3029.0,534283.0,15867278.0,33672.0,2.0,330.0,0.0,,,39053.0,Europe
2022-05-10,177.0,South Sudan,17513,,138.0,,13514.0,,3861.0,1.0,1531.0,12.0,388449.0,33964.0,11437061.0,653.0,82877.0,29.0,,,338.0,Africa
2022-05-10,178.0,Tajikistan,17388,,124.0,,17264.0,,0.0,,1750.0,12.0,,,9934733.0,571.0,80119.0,,,,,Asia
2022-05-10,179.0,Liechtenstein,17306,14.0,84.0,,17154.0,14.0,68.0,,451488.0,2191.0,102174.0,2665571.0,38331.0,2.0,456.0,0.0,365.0,,1774.0,Europe
2022-05-10,180.0,San Marino,16785,42.0,115.0,,16398.0,26.0,272.0,4.0,492763.0,3376.0,152231.0,4469101.0,34063.0,2.0,296.0,0.0,1233.0,,7985.0,Europe
2022-05-10,181.0,Grenada,16014,196.0,221.0,1.0,14612.0,63.0,1181.0,4.0,141105.0,1947.0,155938.0,1374024.0,113490.0,7.0,514.0,1.0,1727.0,9.0,10406.0,North America
2022-05-10,182.0,Equatorial Guinea,15910,,183.0,,15701.0,,26.0,5.0,10689.0,123.0,317211.0,213122.0,1488398.0,94.0,8133.0,5.0,,,17.0,Africa
2022-05-10,183.0,Djibouti,15631,,189.0,,15427.0,,15.0,,15405.0,186.0,305941.0,301527.0,1014638.0,65.0,5368.0,3.0,,,15.0,Africa
2022-05-10,184.0,CAR,14649,,113.0,,6859.0,,7677.0,2.0,2938.0,23.0,81294.0,16306.0,4985447.0,340.0,44119.0,61.0,,,1540.0,Unknown
2022-05-10,185.0,Bermuda,14135,303.0,135.0,4.0,13664.0,375.0,336.0,,228533.0,2183.0,893980.0,14453768.0,61851.0,4.0,458.0,0.0,4899.0,65.0,5432.0,North America
2022-05-10,186.0,Dominica,12685,192.0,63.0,,12323.0,175.0,299.0,,175408.0,871.0,194894.0,2694996.0,72317.0,6.0,1148.0,0.0,2655.0,,4135.0,North America
2022-05-10,187.0,Gambia,11996,,365.0,,11591.0,,40.0,,4718.0,144.0,155686.0,61234.0,2542495.0,212.0,6966.0,16.0,,,16.0,Africa
2022-05-10,188.0,Monaco,11972,,54.0,,11816.0,,102.0,4.0,301122.0,1358.0,54960.0,1382363.0,39758.0,3.0,736.0,1.0,,,2566.0,Europe
2022-05-10,189.0,Greenland,11971,,21.0,,2761.0,,9189.0,4.0,210191.0,369.0,164926.0,2895826.0,56953.0,5.0,2712.0,0.0,,,161344.0,North America
2022-05-10,190.0,Yemen,11819,,2149.0,,9009.0,,661.0,23.0,381.0,69.0,265253.0,8545.0,31043618.0,2627.0,14446.0,117.0,,,21.0,Asia
2022-05-10,191.0,Samoa,11045,119.0,23.0,1.0,1605.0,,9417.0,4.0,54989.0,115.0,82612.0,411293.0,200859.0,18.0,8733.0,2.0,592.0,5.0,46884.0,Oceanic
2022-05-10,192.0,Tonga,10950,124.0,11.0,,9985.0,280.0,954.0,,101468.0,102.0,518262.0,4802457.0,107916.0,10.0,9811.0,0.0,1149.0,,8840.0,Oceanic
2022-05-10,193.0,Saint Martin,10537,,63.0,,1399.0,,9075.0,7.0,264165.0,1579.0,112382.0,2817439.0,39888.0,4.0,633.0,0.0,,,227512.0,North America
2022-05-10,194.0,Sint Maarten,10123,,86.0,,9985.0,,52.0,10.0,231230.0,1964.0,62056.0,1417483.0,43779.0,4.0,509.0,1.0,,,1188.0,Unknown
2022-05-10,195.0,Caribbean Netherlands,9903,1.0,35.0,,9819.0,3.0,49.0,,371246.0,1312.0,30126.0,1129372.0,26675.0,3.0,762.0,1.0,37.0,,1837.0,Unknown
2022-05-10,196.0,Eritrea,9738,,103.0,,9631.0,,4.0,,2677.0,28.0,23693.0,6514.0,3637426.0,374.0,35315.0,154.0,,,1.0,Africa
2022-05-10,197.0,Niger,9005,,309.0,,8568.0,,128.0,1.0,349.0,12.0,252609.0,9780.0,25830245.0,2868.0,83593.0,102.0,,,5.0,Africa
2022-05-10,198.0,Guinea-Bissau,8215,,171.0,,8005.0,,39.0,6.0,3999.0,83.0,135939.0,66176.0,2054216.0,250.0,12013.0,15.0,,,19.0,Africa
2022-05-10,199.0,Vanuatu,8144,64.0,14.0,,7675.0,39.0,455.0,,25414.0,44.0,24976.0,77941.0,320449.0,39.0,22889.0,13.0,200.0,,1420.0,Oceanic
2022-05-10,200.0,Comoros,8100,,160.0,,7933.0,,7.0,,8961.0,177.0,,,903939.0,112.0,5650.0,,,,8.0,Africa
2022-05-10,201.0,Antigua and Barbuda,7721,58.0,137.0,,7511.0,40.0,73.0,1.0,77650.0,1378.0,18901.0,190088.0,99433.0,13.0,726.0,5.0,583.0,,734.0,North America
2022-05-10,202.0,Sierra Leone,7682,,125.0,,,,,,928.0,15.0,259958.0,31405.0,8277696.0,1078.0,66222.0,32.0,,,331.0,Africa
2022-05-10,203.0,Liberia,7434,,294.0,,5747.0,,1393.0,2.0,1408.0,56.0,139824.0,26492.0,5278022.0,710.0,17952.0,38.0,,,264.0,Africa
2022-05-10,204.0,Chad,7414,,193.0,,4874.0,,2347.0,,429.0,11.0,191341.0,11061.0,17299381.0,2333.0,89634.0,90.0,,,136.0,Africa
2022-05-10,205.0,St. Vincent Grenadines,6792,,106.0,,6641.0,,45.0,,60864.0,950.0,99029.0,887412.0,111593.0,16.0,1053.0,1.0,,,403.0,Unknown
2022-05-10,206.0,British Virgin Islands,6467,,62.0,,,,,1.0,211312.0,2026.0,103397.0,3378545.0,30604.0,5.0,494.0,0.0,,,4182.0,North America
2022-05-10,207.0,Turks and Caicos,6046,51.0,36.0,,5963.0,45.0,47.0,4.0,152338.0,907.0,505354.0,12733169.0,39688.0,7.0,1102.0,0.0,1285.0,,1184.0,North America
2022-05-10,208.0,Sao Tome and Principe,5970,,73.0,,5891.0,,6.0,,26334.0,322.0,29036.0,128079.0,226704.0,38.0,3106.0,8.0,,,26.0,Africa
2022-05-10,209.0,Saint Kitts and Nevis,5596,1.0,43.0,,5536.0,4.0,17.0,,103828.0,798.0,70707.0,1311891.0,53897.0,10.0,1253.0,1.0,19.0,,315.0,North America
2022-05-10,210.0,Cook Islands,5367,31.0,1.0,,5230.0,15.0,136.0,,305047.0,57.0,17373.0,987439.0,17594.0,3.0,17594.0,1.0,1762.0,,7730.0,Oceanic
2022-05-10,211.0,Palau,4782,,6.0,,4087.0,,689.0,1.0,261970.0,329.0,47272.0,2589679.0,18254.0,4.0,3042.0,0.0,,,37745.0,Oceanic
2022-05-10,212.0,St. Barth,4575,,6.0,,,,,,460586.0,604.0,78646.0,7917648.0,9933.0,2.0,1656.0,0.0,,,413470.0,Unknown
2022-05-10,213.0,Kiribati,3093,,13.0,,2602.0,,478.0,3.0,25178.0,106.0,,,122847.0,40.0,9450.0,,,,3891.0,Oceanic
2022-05-10,214.0,Anguilla,2984,,9.0,,2916.0,,59.0,4.0,195659.0,590.0,51382.0,3369091.0,15251.0,5.0,1695.0,0.0,,,3869.0,North America
2022-05-10,215.0,Saint Pierre Miquelon,2739,,1.0,,2449.0,,289.0,1.0,477011.0,174.0,23687.0,4125218.0,5742.0,2.0,5742.0,0.0,,,50331.0,Unknown
2022-05-10,216.0,Diamond Princess,712,,13.0,,699.0,,0.0,,,,,,,,,,,,,Unknown
2022-05-10,217.0,Montserrat,653,,2.0,,313.0,,338.0,,130652.0,400.0,10843.0,2169468.0,4998.0,8.0,2499.0,0.0,,,67627.0,North America
2022-05-10,218.0,Wallis and Futuna,454,,7.0,,438.0,,9.0,,41751.0,644.0,20508.0,1885967.0,10874.0,24.0,1553.0,1.0,,,828.0,Oceanic
2022-05-10,219.0,Falkland Islands,197,,,,,,,,53708.0,,8632.0,2353326.0,3668.0,19.0,,0.0,,,19902.0,South America
2022-05-10,220.0,Macao,82,,,,82.0,,0.0,,123.0,,5375.0,8074.0,665747.0,8119.0,,124.0,,,,Asia
2022-05-10,221.0,Vatican City,29,,,,29.0,,0.0,,36025.0,,,,805.0,28.0,,,,,,Unknown
2022-05-10,222.0,Marshall Islands,17,,,,14.0,,3.0,,284.0,,,,59931.0,3525.0,,,,,50.0,Oceanic
2022-05-10,223.0,Western Sahara,10,,1.0,,9.0,,0.0,,16.0,2.0,,,624560.0,62456.0,624560.0,,,,,Unknown
2022-05-10,224.0,MS Zaandam,9,,2.0,,7.0,,0.0,,,,,,,,,,,,,Unknown
2022-05-10,225.0,Niue,9,,,,8.0,,1.0,,5468.0,,,,1646.0,183.0,,,,,608.0,Oceanic
2022-05-10,226.0,Micronesia,7,,,,1.0,,6.0,,60.0,,,,117259.0,16751.0,,,,,51.0,Oceanic
2022-05-10,227.0,Nauru,7,,,,4.0,,3.0,,639.0,,,,10950.0,1564.0,,,,,274.0,Oceanic
2022-05-10,228.0,Saint Helena,2,,,,2.0,,0.0,,327.0,,,,6111.0,3056.0,,,,,,Unknown
2022-05-11,,World,519660347,600019.0,6284446.0,1995.0,474462382.0,593862.0,38913519.0,39227.0,66668.0,806.2,,,,,,,,,,Unknown
2022-05-11,1.0,USA,84066379,85830.0,1026109.0,222.0,81163689.0,48473.0,1876581.0,1902.0,251239.0,3067.0,1015265120.0,3034201.0,334607037.0,4.0,326.0,0.0,257.0,0.7,5608.0,North America
2022-05-11,2.0,India,43116600,3187.0,524190.0,9.0,42573460.0,3295.0,18950.0,698.0,30684.0,373.0,842944795.0,599876.0,1405198953.0,33.0,2681.0,2.0,2.0,0.01,13.0,Asia
2022-05-11,3.0,Brazil,30639130,21344.0,664700.0,136.0,29703904.0,5973.0,270526.0,8318.0,142266.0,3086.0,63776166.0,296130.0,215365259.0,7.0,324.0,3.0,99.0,0.6,1256.0,South America
2022-05-11,4.0,France,29097570,36047.0,147159.0,84.0,28017331.0,88293.0,933080.0,1329.0,443955.0,2245.0,271490188.0,4142250.0,65541715.0,2.0,445.0,0.0,550.0,1.0,14236.0,Europe
2022-05-11,5.0,Germany,25665910,82652.0,137628.0,179.0,23804600.0,127900.0,1723682.0,1279.0,304526.0,1633.0,122332384.0,1451475.0,84281420.0,3.0,612.0,1.0,981.0,2.0,20452.0,Europe
2022-05-11,6.0,UK,22159615,14458.0,176708.0,284.0,21638156.0,21581.0,344751.0,253.0,323270.0,2578.0,519264096.0,7575165.0,68548221.0,3.0,388.0,0.0,211.0,4.0,5029.0,Unknown
2022-05-11,7.0,Russia,18245394,4065.0,377359.0,111.0,17626344.0,6930.0,241691.0,2300.0,124925.0,2584.0,273400000.0,1871953.0,146050656.0,8.0,387.0,1.0,28.0,0.8,1655.0,Europe
2022-05-11,8.0,S. Korea,17694677,35883.0,23554.0,63.0,,,,354.0,344582.0,459.0,15804065.0,307765.0,51351115.0,3.0,2180.0,3.0,699.0,1.0,325243.0,Unknown
2022-05-11,9.0,Italy,16955306,39839.0,164976.0,130.0,15771125.0,61866.0,1019205.0,334.0,281198.0,2736.0,217129696.0,3601018.0,60296749.0,4.0,365.0,0.0,661.0,2.0,16903.0,Europe
2022-05-11,10.0,Turkey,15050227,1778.0,98878.0,8.0,14947920.0,1816.0,3429.0,975.0,174953.0,1149.0,160361145.0,1864138.0,86024294.0,6.0,870.0,1.0,21.0,0.09,40.0,Asia
2022-05-11,11.0,Spain,12058888,,105123.0,,11522364.0,,431401.0,339.0,257732.0,2247.0,471036328.0,10067373.0,46788405.0,4.0,445.0,0.0,,,9220.0,Europe
2022-05-11,12.0,Vietnam,10690471,3949.0,43063.0,3.0,9334964.0,7441.0,1312444.0,346.0,108023.0,435.0,85808648.0,867061.0,98964940.0,9.0,2298.0,1.0,40.0,0.03,13262.0,Asia
2022-05-11,13.0,Argentina,9101319,,128729.0,,8895999.0,,76591.0,372.0,198001.0,2801.0,35716069.0,777012.0,45965910.0,5.0,357.0,1.0,,,1666.0,South America
2022-05-11,14.0,Japan,8217978,45740.0,29935.0,41.0,7864759.0,50703.0,323284.0,159.0,65348.0,238.0,50031352.0,397840.0,125757594.0,15.0,4201.0,3.0,364.0,0.3,2571.0,Asia
2022-05-11,15.0,Netherlands,8065843,1425.0,22292.0,4.0,7979518.0,6260.0,64033.0,52.0,468801.0,1296.0,21107399.0,1226798.0,17205274.0,2.0,772.0,1.0,83.0,0.2,3722.0,Europe
2022-05-11,16.0,Iran,7227043,371.0,141201.0,3.0,7014783.0,2013.0,71059.0,782.0,84046.0,1642.0,51622353.0,600335.0,85989220.0,12.0,609.0,2.0,4.0,0.03,826.0,Asia
2022-05-11,17.0,Australia,6449556,57646.0,7670.0,57.0,6081083.0,47529.0,360803.0,120.0,247591.0,294.0,70326002.0,2699729.0,26049283.0,4.0,3396.0,0.0,2213.0,2.0,13851.0,Oceanic
2022-05-11,18.0,Colombia,6095316,1671.0,139821.0,12.0,5928829.0,1753.0,26666.0,342.0,117466.0,2695.0,34675581.0,668252.0,51889988.0,9.0,371.0,1.0,32.0,0.2,514.0,South America
2022-05-11,19.0,Indonesia,6049876,335.0,156438.0,14.0,5888571.0,785.0,4867.0,2771.0,21692.0,561.0,96968564.0,347689.0,278894521.0,46.0,1783.0,3.0,1.0,0.05,17.0,Asia
2022-05-11,20.0,Poland,6002394,500.0,116175.0,11.0,5335046.0,45.0,551173.0,981.0,158921.0,3076.0,36198061.0,958390.0,37769645.0,6.0,325.0,1.0,13.0,0.3,14593.0,Europe
2022-05-11,21.0,Mexico,5745652,,324465.0,,5044893.0,,376294.0,4798.0,43710.0,2468.0,15855490.0,120622.0,131448210.0,23.0,405.0,8.0,,,2863.0,North America
2022-05-11,22.0,Ukraine,5006460,,108449.0,,,,,177.0,115767.0,2508.0,19521252.0,451400.0,43245981.0,9.0,399.0,2.0,,,19424.0,Europe
2022-05-11,23.0,Malaysia,4470471,3410.0,35602.0,4.0,4408043.0,1430.0,26826.0,51.0,134913.0,1074.0,59150106.0,1785070.0,33136018.0,7.0,931.0,1.0,103.0,0.1,810.0,Asia
2022-05-11,24.0,Thailand,4353237,8019.0,29314.0,59.0,4246499.0,8807.0,77424.0,1496.0,62078.0,418.0,17270775.0,246285.0,70125212.0,16.0,2392.0,4.0,114.0,0.8,1104.0,Asia
2022-05-11,25.0,Austria,4200825,5134.0,18291.0,12.0,4119090.0,6097.0,63444.0,70.0,461537.0,2010.0,184765500.0,20299828.0,9101826.0,2.0,498.0,0.0,564.0,1.0,6970.0,Europe
2022-05-11,26.0,Belgium,4102082,,31580.0,,3912251.0,8540.0,158251.0,122.0,351107.0,2703.0,33779532.0,2891270.0,11683286.0,3.0,370.0,0.0,,,13545.0,Europe
2022-05-11,27.0,Israel,4102032,2739.0,10749.0,,4073486.0,20881.0,17797.0,150.0,439849.0,1153.0,41373364.0,4436346.0,9326000.0,2.0,868.0,0.0,294.0,,1908.0,Asia
2022-05-11,28.0,Portugal,3935932,,22420.0,,,,,61.0,388101.0,2211.0,41753538.0,4117094.0,10141508.0,3.0,452.0,0.0,,,102286.0,Europe
2022-05-11,29.0,Czechia,3914710,590.0,40240.0,4.0,3867202.0,519.0,7268.0,13.0,364299.0,3745.0,55304968.0,5146624.0,10745873.0,3.0,267.0,0.0,55.0,0.4,676.0,Europe
2022-05-11,30.0,South Africa,3871085,8920.0,100630.0,21.0,3696731.0,5047.0,73724.0,192.0,63777.0,1658.0,24804199.0,408655.0,60697206.0,16.0,603.0,2.0,147.0,0.3,1215.0,Africa
2022-05-11,31.0,Canada,3816490,9865.0,40161.0,177.0,3495236.0,2629.0,281093.0,423.0,99500.0,1047.0,61391416.0,1600541.0,38356658.0,10.0,955.0,1.0,257.0,5.0,7328.0,North America
2022-05-11,32.0,Philippines,3687567,139.0,60452.0,13.0,3623938.0,277.0,3177.0,289.0,32840.0,538.0,29785678.0,265258.0,112289298.0,30.0,1857.0,4.0,1.0,0.1,28.0,Asia
2022-05-11,33.0,Switzerland,3631881,,13882.0,,3533050.0,2617.0,84949.0,78.0,414024.0,1583.0,20927607.0,2385686.0,8772154.0,2.0,632.0,0.0,,,9684.0,Europe
2022-05-11,34.0,Chile,3591097,4575.0,57680.0,13.0,3458211.0,1562.0,75206.0,177.0,184909.0,2970.0,37525296.0,1932210.0,19420916.0,5.0,337.0,1.0,236.0,0.7,3872.0,South America
2022-05-11,35.0,Peru,3571161,360.0,213000.0,21.0,,,,251.0,105578.0,6297.0,30166746.0,891856.0,33824700.0,9.0,159.0,1.0,11.0,0.6,48411.0,South America
2022-05-11,36.0,Greece,3380594,4782.0,29491.0,20.0,3294451.0,6470.0,56652.0,180.0,327306.0,2855.0,81003093.0,7842653.0,10328532.0,3.0,350.0,0.0,463.0,2.0,5485.0,Europe
2022-05-11,37.0,Denmark,2975108,691.0,6271.0,11.0,2958077.0,992.0,10760.0,6.0,510303.0,1076.0,127324433.0,21839229.0,5830079.0,2.0,930.0,0.0,119.0,2.0,1846.0,Europe
2022-05-11,38.0,Romania,2901682,602.0,65595.0,6.0,,,,151.0,152725.0,3452.0,22910784.0,1205866.0,18999449.0,7.0,290.0,1.0,32.0,0.3,12075.0,Europe
2022-05-11,39.0,Sweden,2504894,,18864.0,,2476511.0,1240.0,9519.0,9.0,245188.0,1846.0,18553837.0,1816118.0,10216206.0,4.0,542.0,1.0,,,932.0,Europe
2022-05-11,40.0,Iraq,2326162,129.0,25216.0,1.0,2299668.0,96.0,1278.0,14.0,55520.0,602.0,18517002.0,441954.0,41898035.0,18.0,1662.0,2.0,3.0,0.02,31.0,Asia
2022-05-11,41.0,Serbia,2011825,426.0,16042.0,2.0,1985614.0,507.0,10169.0,14.0,231990.0,1850.0,9579268.0,1104617.0,8672029.0,4.0,541.0,1.0,49.0,0.2,1173.0,Europe
2022-05-11,42.0,Bangladesh,1952939,51.0,29127.0,,1898603.0,291.0,25209.0,1273.0,11643.0,174.0,14039668.0,83701.0,167736203.0,86.0,5759.0,12.0,0.3,,150.0,Asia
2022-05-11,43.0,Hungary,1909948,,46343.0,,1821435.0,,42170.0,29.0,198647.0,4820.0,11394556.0,1185105.0,9614807.0,5.0,207.0,1.0,,,4386.0,Europe
2022-05-11,44.0,Slovakia,1786328,350.0,20011.0,9.0,1759094.0,1117.0,7223.0,30.0,326894.0,3662.0,7122263.0,1303357.0,5464552.0,3.0,273.0,1.0,64.0,2.0,1322.0,Europe
2022-05-11,45.0,Jordan,1694216,,14048.0,,1678941.0,,1227.0,124.0,163043.0,1352.0,16670254.0,1604262.0,10391227.0,6.0,740.0,1.0,,,118.0,Asia
2022-05-11,46.0,Georgia,1655221,,16811.0,,1637293.0,,1117.0,,416413.0,4229.0,16920079.0,4256677.0,3974950.0,2.0,236.0,0.0,,,281.0,Asia
2022-05-11,47.0,Ireland,1534927,754.0,7176.0,6.0,1493735.0,7832.0,34016.0,28.0,304536.0,1424.0,12138572.0,2408347.0,5040208.0,3.0,702.0,0.0,150.0,1.0,6749.0,Europe
2022-05-11,48.0,Pakistan,1528987,90.0,30376.0,,1494141.0,,4470.0,104.0,6681.0,133.0,28298660.0,123653.0,228855314.0,150.0,7534.0,8.0,0.4,,20.0,Asia
2022-05-11,49.0,Norway,1429353,289.0,3061.0,,,,,20.0,259884.0,557.0,11002430.0,2000456.0,5499960.0,4.0,1797.0,0.0,53.0,,243154.0,Europe
2022-05-11,50.0,Kazakhstan,1305620,13.0,13661.0,,1291388.0,12.0,571.0,24.0,68023.0,712.0,11575012.0,603061.0,19193760.0,15.0,1405.0,2.0,0.7,,30.0,Asia
2022-05-11,51.0,Singapore,1232559,3645.0,1361.0,3.0,1158385.0,2415.0,72813.0,7.0,207649.0,229.0,23767171.0,4004050.0,5935783.0,5.0,4361.0,0.0,614.0,0.5,12267.0,Asia
2022-05-11,52.0,Hong Kong,1207665,294.0,9356.0,1.0,,,,5.0,158696.0,1229.0,44972952.0,5909774.0,7609928.0,6.0,813.0,0.0,39.0,0.1,155728.0,Asia
2022-05-11,53.0,Morocco,1165552,97.0,16071.0,,1148964.0,36.0,517.0,293.0,30898.0,426.0,11237010.0,297883.0,37722947.0,32.0,2347.0,3.0,3.0,,14.0,Africa
2022-05-11,54.0,Bulgaria,1161038,332.0,37035.0,16.0,1006669.0,7024.0,117334.0,62.0,169461.0,5406.0,9915433.0,1447225.0,6851344.0,6.0,185.0,1.0,48.0,2.0,17126.0,Europe
